episode_idx,timestep,traj_length,K,total_var,expert_action_norm,gripper_state,TV1_cumulative_position_V_ucm,TV1_cumulative_position_V_ort,TV1_cumulative_position_ratio,TV2_cumulative_pos_orient_V_ucm,TV2_cumulative_pos_orient_V_ort,TV2_cumulative_pos_orient_ratio,TV3_per_step_position_V_ucm,TV3_per_step_position_V_ort,TV3_per_step_position_ratio
5228,12,47,30,0.0016685012,0.21000436,0.0,3.682783015232379e-05,3.749601454003523e-06,9.821798557551228,3.830639901713196e-05,9.938733749506408e-06,3.8542534675540927,6.702574999494152e-05,2.4951317224160204e-06,26.86260985453742
5228,15,47,30,0.0018935333,0.11415614,0.0,4.1247472790145894e-05,1.2465676808302238e-05,3.3088835387321094,4.26641160530882e-05,1.6940071958627903e-05,2.5185321619226384,7.259152018352077e-05,6.305700899040565e-06,11.512046217505468
5228,18,47,30,0.0035604485,0.03179075,0.0,7.79118851661345e-05,1.813796635960387e-05,4.295513820097089,8.227926915684043e-05,1.7453237827927674e-05,4.714269636845367,0.000141843525574579,6.508504906873678e-06,21.79356512811061
5228,21,47,30,0.0034034308,0.0921036,0.0,7.489843517556663e-05,1.1000379096477105e-05,6.808714001461369,7.931788552532966e-05,1.201325468768077e-05,6.602530920006862,0.00013481325661170973,6.996356729537351e-06,19.26906557559488
5228,24,47,30,0.002516515,0.0741468,0.0,5.5277362999630876e-05,9.677883829460194e-06,5.711720038564887,5.6979392054167625e-05,2.0563420032788312e-05,2.770910284539933,9.807942741883024e-05,6.775363684160188e-06,14.475891183247569
5228,27,47,30,0.0037800306,0.017440803,0.0,8.132897883919498e-05,4.007547591958883e-05,2.029395209239212,8.634194792118045e-05,2.5611443805493663e-05,3.3712253232150884,0.0001427631867881645,1.473808302527471e-05,9.686686290431144
5228,30,47,30,0.004848006,0.058590554,1.0,0.00010486024521347742,4.3098456569003436e-05,2.433039453410341,0.00011133936567324059,2.8625507672897977e-05,3.889515845291168,0.00018819923287039065,1.3801033976004927e-05,13.636603836901058
5228,33,47,30,0.0021931482,0.05288434,1.0,4.838658725801172e-05,5.250530791017719e-06,9.21556108970706,5.123193202770155e-05,6.901145636685871e-06,7.423685098798263,8.922470530186807e-05,2.156462155781119e-06,41.37550249266901
5228,36,47,30,0.0017221156,0.015998224,1.0,3.7877511159726285e-05,5.8758629395105765e-06,6.4462890897317715,3.997610517033081e-05,7.186528975386736e-06,5.562644401385654,6.976971301209697e-05,1.9851032798286206e-06,35.14664134660056
5228,39,47,30,0.0018775974,0.030255623,1.0,4.1431832112187684e-05,4.388302991345991e-06,9.4414246677802,4.383012063811068e-05,6.122047870305903e-06,7.159388748118463,7.640383952986587e-05,1.8293835544043063e-06,41.7648006870516
5228,42,47,30,0.003240387,0.037610646,1.0,7.17151223098285e-05,4.402191348353019e-06,16.290778077299866,7.612383486007685e-05,7.197668977352408e-06,10.576178912867741,0.00013293045147998238,2.0856767694901963e-06,63.73492452163366
5228,45,47,30,0.008460132,0.037659403,1.0,0.00018557360310176538,3.6440026930281196e-05,5.092575904425473,0.00017776606117443468,0.00016565960850733848,1.073080292632467,0.00034352128688796185,8.984222294133395e-06,38.236062693181324
6921,0,25,30,0.0037716925,0.06450816,1.0,8.347204349492462e-05,5.150130849361795e-06,16.20775198464491,8.075236574930157e-05,6.334883139150457e-05,1.2747254207459764,0.00015182830169473802,5.325546214415884e-06,28.50943275710374
6921,3,25,30,0.0043646498,0.08266729,1.0,9.637475741708615e-05,9.261893416672327e-06,10.4055135468955,9.148210426186612e-05,8.706689750341945e-05,1.0507105097924647,0.0001750377023099512,6.822704524169357e-06,25.65517848382295
6921,6,25,30,0.0032122266,0.06480417,1.0,7.103570046741218e-05,5.2067617523704e-06,13.642971168226179,6.324621190705683e-05,9.264765103237876e-05,0.6826531617617954,0.0001269086466478661,6.934136947578045e-06,18.302010417055975
6921,9,25,30,0.0013320299,0.07340963,1.0,2.925221479826906e-05,5.226757919865228e-06,5.596627057681548,2.6976059001039142e-05,3.317257693967658e-05,0.8132036003743202,5.171979224724917e-05,3.7814552394884696e-06,13.67721921104783
6921,12,25,30,0.002287487,0.039159853,0.0,5.069232155174075e-05,2.110792908709038e-06,24.01577215016522,5.040543870568233e-05,2.8409737152633817e-05,1.7742310826346146,9.210299166926852e-05,3.208960353834009e-06,28.70181663641481
6921,15,25,30,0.0036824343,0.016064325,0.0,8.164786484573996e-05,2.7600888296061415e-06,29.581607653327204,8.288773771968246e-05,3.352486672007564e-05,2.472425570302027,0.00014601166975947478,7.4230879299884085e-06,19.66993670782272
6921,18,25,30,0.0020325533,0.08967748,0.0,4.492126044802531e-05,3.6988420441280702e-06,12.144682014561294,4.321494629856219e-05,3.6254250292318496e-05,1.191996688667384,8.080068390274752e-05,3.8890346928159464e-06,20.77653975471273
6921,21,25,30,0.0025106387,0.07212771,0.0,5.548609309016819e-05,4.58818137222174e-06,12.093264975551762,5.116528050108421e-05,6.02828253547828e-05,0.8487538565082333,0.00010019481990055969,4.415127315033378e-06,22.69352903129187
6921,24,25,30,0.00312126,0.021710878,1.0,6.895389536091654e-05,6.111663266387333e-06,11.28234530527005,6.370725201731892e-05,7.425928271883528e-05,0.8579028733489246,0.00012505412633360274,4.998385376414194e-06,25.018904489376464
8690,0,47,30,0.028161842,0.12142613,1.0,0.0006235485133484022,3.405321181160001e-05,18.31100445967315,0.0005445441997989536,0.0008818310574261403,0.6175153338195544,0.0011641769142492738,9.233199755430295e-06,126.08596641317001
8690,3,47,30,0.0024227845,0.23191012,1.0,5.310962553741024e-05,1.095029658466851e-05,4.850062747320372,5.38993908459831e-05,2.650160390102933e-05,2.033816181362881,9.47092140161195e-05,6.240120939608259e-06,15.177464496716171
8690,6,47,30,0.0057327948,0.02921719,1.0,0.0001271156235756883,4.1971687204556455e-06,30.286040910427975,0.00013378403434505945,1.8977520762474113e-05,7.049605479004515,0.00023563172224053654,3.2347180539360323e-06,72.84459365904173
8690,9,47,30,0.01677562,0.164071,1.0,0.00037238963107500333,6.028576763070688e-06,61.770737225435056,0.00039030483047817376,6.38027080968435e-05,6.117370909801291,0.0006969947863559581,1.9893440050569117e-06,350.36413238946994
8690,12,47,30,0.011938917,0.14506821,0.0,0.0002650353154873369,4.109205327854415e-06,64.49794895640387,0.0002501355183605999,0.0002388708402947543,1.0471580292175704,0.0004947932922485634,2.661574956174896e-06,185.90244512957833
8690,15,47,30,0.005020274,0.0030712187,0.0,0.00011120252678623838,5.386654103986776e-06,20.64408158376738,0.00010112647273314735,0.0001288269688167497,0.7849790588257572,0.00020464955760808424,4.528511879111069e-06,45.19134829966621
8690,18,47,30,0.008394838,0.20459047,0.0,0.00018612734991083394,6.368906326125808e-06,29.224381766665864,0.00019337058330545055,4.5545494356163405e-05,4.245657798624439,0.0003436916385709438,6.093255802635504e-06,56.405253562846895
8690,21,47,30,0.009081703,0.2502549,0.0,0.00020136075505856755,6.823156658635132e-06,29.511377963707297,0.00021073425124197668,3.8477482574737214e-05,5.4768201332468776,0.00037259122731129725,5.813083005846227e-06,64.09528763593805
8690,24,47,30,0.0023802791,0.13309486,0.0,5.2274797601974235e-05,9.304459056718195e-06,5.6182522039505045,5.320933595862586e-05,2.4247859832784847e-05,2.1943930856397897,9.413512720945955e-05,5.043175676331903e-06,18.665843359620517
8690,27,47,30,0.0015649025,0.11421873,0.0,3.3880130891900726e-05,1.3432186099240684e-05,2.5223095214423776,3.526588116603536e-05,1.3955906576628236e-05,2.526950217988321,5.859448063596513e-05,6.60978804875381e-06,8.864804771918877
8690,30,47,30,0.006047557,0.1716413,0.0,0.00013346488570724384,1.3879064744881579e-05,9.616273730293244,0.00013864997222230683,3.7376369620621534e-05,3.7095623151642307,0.00024392127984509824,8.060263949094092e-06,30.262195057832194
8690,33,47,30,0.006304748,0.089884326,0.0,0.00013915294633675445,1.4288210935088447e-05,9.73900420206059,0.0001416340124457836,5.935311587271747e-05,2.38629447440497,0.0002538470121494164,8.850788598884246e-06,28.680722549560958
8690,36,47,30,0.0050218133,0.054047864,0.0,0.00011020577843785823,2.0851046929713124e-05,5.285383453854923,0.00011562926641267586,2.7563996860062518e-05,4.19493831027862,0.00020044527992888465,8.796935508313707e-06,22.78580759623054
8690,39,47,30,0.005387242,0.14451966,1.0,0.00011666345832105047,4.57953222138771e-05,2.547497270053023,0.00012107453909544732,5.035182484668578e-05,2.4045710252627837,0.00021372359187055962,1.074480775814461e-05,19.890871635982155
8690,42,47,30,0.018600194,0.07416049,1.0,0.0004119262453131473,2.1170746036543095e-05,19.457332519228004,0.0004384848248134992,3.0638439172382075e-05,14.311591473261329,0.0007680849859953553,6.92306722136376e-06,110.94576456301573
8690,45,47,30,0.020444155,0.03368074,1.0,0.0004525443295499767,2.6552902088277543e-05,17.043121239458188,0.00042749459282357213,0.0004148967729039593,1.0303637452550853,0.0008418689612511109,9.970769416129953e-06,84.43370076227009
10026,0,42,30,0.0044790865,0.025615547,1.0,9.936138367301298e-05,2.6081335999524213e-06,38.09673847797735,0.00010147661593191904,3.617813282414032e-05,2.8049157878100184,0.00017903924591726738,7.589365169626031e-06,23.590806597871165
10026,3,42,30,0.001765994,0.28700972,1.0,3.914028796308371e-05,1.5603416692933355e-06,25.084434219339915,3.736454095862472e-05,3.27805438474015e-05,1.139838958516443,7.085077881079244e-05,2.7323038286511964e-06,25.930783417219004
10026,6,42,30,0.0008842678,0.17028338,1.0,1.9607846306796694e-05,6.382321218955188e-07,30.722123870171764,1.8821702914816967e-05,1.5626042958204193e-05,1.2045085864131038,3.5620896299354825e-05,1.2235945411259208e-06,29.111682916284813
10026,9,42,30,0.00072528323,0.020780966,1.0,1.6016075269965696e-05,1.5199360649063058e-06,10.537334852274187,1.657862937207885e-05,4.8301269526439145e-06,3.432338225189721,2.86563482908084e-05,1.5637848484905723e-06,18.3249942077829
10026,12,42,30,0.0005488749,0.022454428,1.0,1.214385443693131e-05,8.004955386171363e-07,15.17042113427632,1.2291950010950186e-05,5.435505969642072e-06,2.261417810890494,2.1879274816395496e-05,9.90514195177852e-07,22.08880490851215
10026,15,42,30,0.0029121977,0.03374412,0.0,6.431032724541611e-05,6.077715358451597e-06,10.581332532460072,6.438873794045345e-05,3.4645146436672526e-05,1.8585211656746465,0.00011211104702833545,9.230530976626231e-06,12.145676918502922
10026,18,42,30,0.001053497,0.031392254,0.0,2.3348984046863716e-05,9.308735866889469e-07,25.082873099788383,2.3578575221169762e-05,1.0532790596634007e-05,2.2385876757774748,4.242969593515112e-05,1.4660083510544682e-06,28.942328946920632
10026,21,42,30,0.0006941351,0.06453813,0.0,1.5383704362715165e-05,6.227837098243871e-07,24.70152015866483,1.5773251889831326e-05,5.276411346456653e-06,2.9893901089466373,2.798252292661663e-05,9.397707172023463e-07,29.77590428644053
10026,24,42,30,0.0004163679,0.08911318,0.0,9.190133846742995e-06,9.372875487942608e-07,9.805031399985314,9.2369998496429e-06,4.735648677469287e-06,1.9505247282361997,1.6234522113357947e-05,1.1141397928844508e-06,14.571351115040601
10026,27,42,30,0.0004566409,0.05805295,0.0,1.0106855016768378e-05,6.108113923533292e-07,16.54660529141208,1.0464083970101067e-05,2.8582305312320255e-06,3.661035684756533,1.8083164973522235e-05,9.43539606962637e-07,19.165242073657122
10026,30,42,30,0.003180998,0.026018364,1.0,7.049618116755242e-05,2.8898809375775116e-06,24.394147264297665,6.972519451893903e-05,4.208993759285866e-05,1.656576334072997,0.0001262923198729409,6.249254933417087e-06,20.209180329259567
10026,33,42,30,0.0026299604,0.025653671,1.0,5.830631132491424e-05,2.058852566907938e-06,28.31980893730572,5.902197796399913e-05,2.5172915472316863e-05,2.3446619851763586,0.00010310141095417585,6.480279350901825e-06,15.910025690455427
10026,36,42,30,0.0053866925,0.2027035,1.0,0.00011913661702252482,8.514775290017837e-06,13.991751157801282,0.00010868822324362668,0.0001369644526085582,0.7935505977909142,0.0002155854550678066,8.860048760679693e-06,24.332310226616414
10026,39,42,30,0.007437176,0.10057595,1.0,0.00016463284040422655,9.566102112873542e-06,17.21002331583651,0.00015122326213403336,0.00018096651914990204,0.8356422107493204,0.00029791567604274197,1.1966662479291936e-05,24.895469104963805
10815,0,37,30,0.0021541417,0.055128463,1.0,4.7655878901015955e-05,3.209103094559994e-06,14.850217489678418,4.861608042674279e-05,1.8711080317700168e-05,2.5982508546421723,8.261397641907017e-05,7.141934407154755e-06,11.567451016675243
10815,3,37,30,0.0007556236,0.060746323,1.0,1.674166387863737e-05,7.495681888213325e-07,22.335077886593616,1.7197220208734715e-05,5.556721723047959e-06,3.0948499971493515,2.9789342056686932e-05,1.6949737393608058e-06,17.575105362942576
10815,6,37,30,0.00037856604,0.034147047,1.0,8.393175661650057e-06,2.910506724482641e-07,28.837506510630007,8.362443572729185e-06,4.557237789495265e-06,1.8349807403083445,1.5203505622136568e-05,5.70080077513324e-07,26.669070226859894
10815,9,37,30,0.00042295392,0.013917056,0.0,9.310342312067e-06,1.3295059702389626e-06,7.002858595959204,9.123106045776665e-06,6.630578005185323e-06,1.3759141418202314,1.6606308326637384e-05,1.0167717547681102e-06,16.332385561226275
10815,12,37,30,0.00051495596,0.013710506,0.0,1.1309385369679482e-05,2.011207433839574e-06,5.623181964919879,9.88594267467512e-06,1.6624395266790068e-05,0.5946647992919115,2.02574922251952e-05,1.1990062721837784e-06,16.895234574794802
10815,15,37,30,0.0020687385,0.04092234,0.0,4.5387873577603116e-05,8.761425405220893e-06,5.18042116189869,3.681535036333393e-05,8.708231199129627e-05,0.42276496249908435,7.934312086841661e-05,6.854320265241826e-06,11.575636649306366
10815,18,37,30,0.0007825545,0.03897868,0.0,1.7200251623272143e-05,2.847735624753856e-06,6.039974874689728,1.7000802998171425e-05,1.1420133999718037e-05,1.488669309711355,3.059028845167257e-05,2.0161502950569266e-06,15.172623056263197
10815,21,37,30,0.00032187847,0.110814236,0.0,7.121223977287132e-06,4.7445806513925984e-07,15.0091746784765,7.137748340035761e-06,3.6821704819727894e-06,1.9384622127033029,1.26370809219911e-05,7.745212935646793e-07,16.315989020559826
10815,24,37,30,0.00026591413,0.080137484,0.0,5.890281928255117e-06,2.838084018460076e-07,20.75443112304738,5.927676070645053e-06,2.8252861683210014e-06,2.0980798819992543,1.0553207291686395e-05,5.265473740226972e-07,20.042275039874177
10815,27,37,30,0.00075153995,0.01754635,1.0,1.6606794870581265e-05,1.4113944181289837e-06,11.76623249835158,1.5966046659944743e-05,1.3494332118810743e-05,1.1831668673463651,2.9962893339196138e-05,1.3512713454098517e-06,22.17385386064569
10815,30,37,30,0.0012518545,0.011074199,1.0,2.767907349580907e-05,2.09867505588553e-06,13.188832362678443,2.8272161274946986e-05,1.0737259821881797e-05,2.6330890510193545,4.869774214280197e-05,3.4628550438257195e-06,14.06288785597023
10815,33,37,30,0.001212313,0.060630303,1.0,2.6772459867748062e-05,2.5174293690448046e-06,10.63484052301591,2.6956355016575247e-05,1.3357678576606162e-05,2.018041897174034,4.6856098663289256e-05,3.6569422598689632e-06,12.812917277224996
10815,36,37,30,0.00070410536,0.0063033244,1.0,1.5502347705586788e-05,2.1665344045335463e-06,7.155366502903255,1.4123214760222264e-05,1.848837167261181e-05,0.76389716792334,2.7413144531254084e-05,1.9245742172878393e-06,14.243745076189064
10951,0,47,30,0.015824616,0.103210755,1.0,0.0003500770919291938,2.371596666085201e-05,14.761240683773886,0.00035337835654466115,0.00016378767698675112,2.1575393402352616,0.0006489402659764401,1.0418777223404684e-05,62.28564562438903
10951,3,47,30,0.010339916,0.25824153,1.0,0.0002282323725701462,2.3152994341682165e-05,9.857574756940235,0.000241163193248671,3.5176938706240434e-05,6.855718607653836,0.0004212489392112217,9.58088365051268e-06,43.96765001824027
10951,6,47,30,0.007404925,0.08988314,1.0,0.00016389439280801288,9.892292005767915e-06,16.567888686711907,0.00017271957186665163,2.51170889964194e-05,6.876576019270144,0.00030001919602389926,8.519326991845951e-06,35.21630245100989
10951,9,47,30,0.024054974,0.07544641,1.0,0.0005342069035554868,5.221060617582297e-06,102.31769800881197,0.0005679456655512194,3.35426481164057e-05,16.932046139596157,0.0009964332379162276,5.857338827507718e-06,170.1170561000664
10951,12,47,30,0.00723477,0.11382652,1.0,0.00016047692264135565,4.436178187492193e-06,36.17458899505444,0.0001682022326051842,2.837938066762417e-05,5.926916960420953,0.0002991358440298332,2.3129081961452213e-06,129.33321111853212
10951,15,47,30,0.013083618,0.062051263,0.0,0.00029040538387446025,5.125396233297651e-06,56.66008453898891,0.00028709755660111117,0.00017092018096732245,1.6797171344909834,0.0005424485504160065,2.702218877768703e-06,200.74189951034657
10951,18,47,30,0.012554435,0.016206032,0.0,0.000278584126515119,6.04975725477764e-06,46.04881068494349,0.0002634052896975013,0.00024856879960827197,1.0596876603685204,0.0005184141738032235,4.687283069471776e-06,110.60014215476966
10951,21,47,30,0.010659514,0.050240386,0.0,0.00023643664250214098,6.621593600879009e-06,35.706909356496034,0.00024055612011990448,9.269277472716545e-05,2.5951981783689635,0.00043750493457545334,6.641469316170791e-06,65.87472044931488
10951,24,47,30,0.0014743858,0.20512079,0.0,3.199561776322168e-05,1.1527666456194258e-05,2.7755502715841684,3.1733470056858355e-05,2.3596676054251232e-05,1.3448279742409388,5.4459346506264486e-05,6.973395106800441e-06,7.809588539326539
10951,27,47,30,0.003330894,0.1191818,0.0,7.2944335519969e-05,1.6132937415835386e-05,4.521454068765557,7.728377331758117e-05,1.4162571884617107e-05,5.456902457210058,0.00013002021826167737,8.767028015243926e-06,14.830592309685896
10951,30,47,30,0.0026982785,0.17136443,0.0,5.9457191503055774e-05,7.5682755921451785e-06,7.856108142357303,6.130722887759761e-05,2.0562471925807668e-05,2.981510642241985,0.0001068726079759842,5.555660541263498e-06,19.236705911423208
10951,33,47,30,0.0026583106,0.07490858,0.0,5.819002981824469e-05,1.325309879994519e-05,4.39067350938977,6.087215040618606e-05,1.694672019350536e-05,3.591972352828167,0.0001019628800943819,8.800063164820036e-06,11.586607753225948
10951,36,47,30,0.0035151888,0.037018698,0.0,7.767513845799155e-05,6.602531057648828e-06,11.764448781805774,8.191766235348912e-05,1.244116748933716e-05,6.584403145741552,0.00014128794542151875,5.178255569421531e-06,27.284853659183565
10951,39,47,30,0.0037590975,0.10397095,0.0,8.261152185725066e-05,1.3859766533672095e-05,5.960527665206135,8.7463075303401e-05,1.4274770072408919e-05,6.1271092185543905,0.00014899144934504317,7.637624954010832e-06,19.507562919386558
10951,42,47,30,0.004506455,0.05816693,1.0,9.952135486985698e-05,9.331078685463551e-06,10.665578785108373,0.00010525306455412427,1.4304248987789385e-05,7.358167817406704,0.00018125858146012704,6.5103437565377855e-06,27.84162991057184
10951,45,47,30,0.0040541743,0.037113603,1.0,8.923445516906522e-05,1.2874659626465329e-05,6.931014703148628,9.432303764516128e-05,1.54344800650928e-05,6.111189832593442,0.0001638020177149783,5.121918180327098e-06,31.980600225932836
11212,0,36,30,0.0038967924,0.031141901,1.0,8.631963213888635e-05,4.136361416856055e-06,20.868493692820426,7.429034069576603e-05,0.00012943303687971335,0.5739673771604898,0.00015541890882610207,6.9474466114168405e-06,22.370651768766372
11212,3,36,30,0.0038748304,0.07929189,1.0,8.575972243934114e-05,5.214228860563348e-06,16.447249388680575,7.04550130202687e-05,0.00015261994158345934,0.46163700686348896,0.00015791756214116672,3.5336960401683162e-06,44.68906220175203
11212,6,36,30,0.002417691,0.035802785,1.0,5.353781509637438e-05,2.8297912301022675e-06,18.91935155034018,4.637194055305862e-05,7.834492496644866e-05,0.5918946322677249,9.802894578301217e-05,2.7081814264525586e-06,36.19733331951105
11212,9,36,30,0.0016523772,0.021184461,1.0,3.652493833251466e-05,2.91830438093965e-06,12.515808347844162,3.414494986020479e-05,3.638154066289622e-05,0.9385240217445652,6.61006054543606e-05,2.748441966721839e-06,24.05020962956735
11212,12,36,30,0.0010604326,0.014419135,1.0,2.3399640947086e-05,2.4829417531870072e-06,9.424160239381827,2.1920788045156816e-05,2.3293261663640732e-05,0.9410785128204584,4.144346726563263e-05,2.741227229301988e-06,15.118581496137253
11212,15,36,30,0.0013737238,0.014507423,1.0,3.014682633741697e-05,5.7055408522523855e-06,5.283780647283572,2.764175363900027e-05,3.546169248375158e-05,0.7794820749648547,5.385298982815321e-05,3.385502161035162e-06,15.90694297819823
11212,18,36,30,0.0024542594,0.01836162,1.0,5.414456828949243e-05,5.917979707996966e-06,9.149164235275574,5.420798448249689e-05,2.958736064771352e-05,1.8321331573955728,9.819211895749176e-05,4.0686940488061595e-06,24.133571553826563
11212,21,36,30,0.0047350377,0.024463728,0.0,0.00010491621738873642,4.602673786024048e-06,22.794623791786634,0.00010657181550709152,4.3170258758894515e-05,2.4686397202827552,0.00018824974446935393,9.043497357779853e-06,20.81603355668681
11212,24,36,30,0.0038870813,0.08967614,0.0,8.593920450803722e-05,6.605658387021564e-06,13.009937764399968,7.62948907032977e-05,0.00011378262808070596,0.6705319783014835,0.00015677471793656107,5.18699781438639e-06,30.224558318058047
11212,27,36,30,0.0029035488,0.06333076,0.0,6.37342322350798e-05,1.1836144222432892e-05,5.384712372318439,5.551433019109211e-05,9.532450253667014e-05,0.5823720944123096,0.00011537428413167676,5.606919336901946e-06,20.57712572612571
11212,30,36,30,0.002680175,0.047721267,0.0,5.9076312516019466e-05,7.247107130441501e-06,8.151709565306298,5.586291338920708e-05,5.565550371091715e-05,1.003726669681533,0.00010736025051560093,4.313723843240755e-06,24.888067576190693
11212,33,36,30,0.002222972,0.022792133,1.0,4.912128760565058e-05,4.171264334415442e-06,11.776114786198127,4.824925653124175e-05,3.2750493490894785e-05,1.4732375420436303,8.821820045413294e-05,4.405621848263802e-06,20.024006483647383
12082,0,47,30,0.0066667376,0.0916459,1.0,0.0001473346775166603,1.2225865842090698e-05,12.051062838381775,0.00013347796130363222,0.00017677728517057206,0.7550628530969892,0.00027170272733064284,6.078026243356548e-06,44.70246037973618
12082,3,47,30,0.0034379829,0.07979258,1.0,7.542053018956759e-05,1.4686293636223699e-05,5.135436622589588,7.902433156440848e-05,1.9826802289009614e-05,3.9857325660736134,0.00013592154419849177,7.327736611475432e-06,18.548912359327296
12082,6,47,30,0.00831517,0.16147467,1.0,0.0001845158828100215,3.98532499004901e-06,46.29882964895979,0.00019561125463493572,1.6583001125635928e-05,11.795889848462782,0.00034232972770094203,4.135718191604416e-06,82.77394924922052
12082,9,47,30,0.006705531,0.13205591,1.0,0.00014879104319218847,3.311446878022571e-06,44.93233582567357,0.00015522241450225782,3.1031645864620176e-05,5.002068378178746,0.00027703651747471323,2.3606193703929437e-06,117.35755494906336
12082,12,47,30,0.01131711,0.019919224,0.0,0.0002510457799984956,6.68292840212345e-06,37.5652356111922,0.00025214285800185556,0.00012118480817679014,2.0806474160855015,0.00046828862494362064,3.2575786038240165e-06,143.75359182243662
12082,15,47,30,0.0047805225,0.12381131,0.0,0.00010577341630469817,6.906317528801943e-06,15.31545803730906,0.00010594356981180463,5.514879236700477e-05,1.9210496778745443,0.0001925793704615434,6.6090748008659125e-06,29.138627760168777
12082,18,47,30,0.0038993102,0.05385421,0.0,8.534070852019776e-05,1.9659486558353462e-05,4.3409428962902314,8.909411916308852e-05,2.622622303904033e-05,3.397138773298126,0.00015574206604396308,6.729198251201921e-06,23.144223164497426
12082,21,47,30,0.0013603779,0.13878343,0.0,2.664841285149165e-05,5.373308242911966e-05,0.49594052019338525,2.7520424107215452e-05,3.408666885023902e-05,0.8073661943361906,4.331284355395223e-05,1.3369565846234579e-05,3.239659690681049
12082,24,47,30,0.006723363,0.10479968,0.0,0.00014670060646771713,4.061204505753678e-05,3.6122437631466293,0.0001539172241618982,4.314000190335975e-05,3.5678539028972804,0.00026690359840813384,1.3236544351027936e-05,20.16414491048084
12082,27,47,30,0.0064760875,0.015802741,0.0,0.00014235785033850284,2.332829282401892e-05,6.102368973692346,0.00014860152968224264,3.913731617508225e-05,3.7969269281896625,0.0002548936951695566,1.4943310818138604e-05,17.05737759668089
12082,30,47,30,0.006255125,0.107478224,0.0,0.00013826104683347865,1.1126081090493385e-05,12.426751675539647,0.00014594085199273038,2.09349278472236e-05,6.9711657502600435,0.0002486160148124787,1.2014208136605382e-05,20.693499894927346
12082,33,47,30,0.004339434,0.113185614,0.0,9.5356196734822e-05,1.6135163639375322e-05,5.90983759855526,0.00010078906693528388,1.771558878386529e-05,5.689286885405631,0.0001719245356028837,8.885228729829458e-06,19.349477749030733
12082,36,47,30,0.00373615,0.015126764,1.0,8.133597189810635e-05,2.5343809785225977e-05,3.209303281052901,8.504464265728878e-05,2.737919552738918e-05,3.106177556320569,0.0001449832580933682,1.0689665438734438e-05,13.562936924855988
12082,39,47,30,0.005110626,0.08946215,1.0,0.00011309832649667257,7.067209376301976e-06,16.00325113840804,0.00011988214222310555,1.2596057851456535e-05,9.517433441228842,0.00020952626536525286,3.416497988045989e-06,61.32778830790064
12082,42,47,30,0.00294921,0.10470703,1.0,6.500969675906426e-05,7.924522787703778e-06,8.203610299403476,6.85297853883486e-05,1.1826489368393676e-05,5.794600853529251,0.00012027258259065758,2.6111641810509034e-06,46.06090396899211
12082,45,47,30,0.0034782297,0.016269872,1.0,7.673788054313422e-05,8.341618579118934e-06,9.199399351011744,7.988894790916043e-05,2.0482277998943108e-05,3.900393692209564,0.0001421522800891642,2.773948251602319e-06,51.24546934394058
12725,0,46,30,0.0021077187,0.031353176,1.0,4.665485981091751e-05,2.7500320136595624e-06,16.965206070031265,4.619613925673333e-05,2.791348979157772e-05,1.6549754115901336,8.307784000967097e-05,4.743776137506789e-06,17.513018658872596
12725,3,46,30,0.00054251443,0.10114614,1.0,1.1975592563486946e-05,1.204258586188044e-06,9.944369673455636,1.179138602199445e-05,7.879371365284976e-06,1.4964881683258477,2.0895797988488594e-05,1.7089703913229367e-06,12.2271269851041
12725,6,46,30,0.00076857756,0.08245078,1.0,1.7016255763690772e-05,9.486983784869185e-07,17.936423366539366,1.6520762377655388e-05,1.2450930773336527e-05,1.3268696676905747,2.9714595050188814e-05,2.309471804042246e-06,12.866403044271703
12725,9,46,30,0.0005354155,0.059235707,1.0,1.181794307689031e-05,1.20266716153483e-06,9.826445299968436,9.981174420962167e-06,1.9367685710709564e-05,0.515351940859045,2.0745544375829593e-05,1.5634322885315934e-06,13.269231119253792
12725,12,46,30,0.0006608934,0.021826837,1.0,1.4524541801666945e-05,2.4296614969660757e-06,5.978010442937741,1.0847334558364983e-05,3.421755235243024e-05,0.31701082668452674,2.599300610252776e-05,1.5442174627185211e-06,16.832477763053085
12725,15,46,30,0.0008964347,0.020373967,1.0,1.961167251097071e-05,4.636474040657172e-06,4.229867856262376,1.7107890466218283e-05,2.965054758908093e-05,0.5769839634435086,3.479577995407866e-05,2.55566525907357e-06,13.615155517938272
12725,18,46,30,0.003372914,0.038602386,0.0,7.423169742817175e-05,1.0829179806226153e-05,6.854784827332242,7.432386620543165e-05,4.188525717637955e-05,1.774463647016719,0.0001282070684655891,1.2331011688011195e-05,10.397124883941048
12725,21,46,30,0.0023288752,0.07273592,0.0,5.134669457834662e-05,6.091330203419182e-06,8.42947153801065,5.1866041470084834e-05,2.5083584148715463e-05,2.0677284857930047,8.847503398569384e-05,8.561434624133471e-06,10.334136493467492
12725,24,46,30,0.00033006087,0.120395,0.0,7.2703833251677424e-06,9.645425377381209e-07,7.537649238588267,7.127862440924346e-06,5.1151091211567e-06,1.3934917656873944,1.2574116279891074e-05,1.1784202720157053e-06,10.670315657743108
12725,27,46,30,0.0003058298,0.055257384,0.0,6.7550872553286665e-06,6.169524759108909e-07,10.94912091138821,6.6299268524931115e-06,4.5621426854686655e-06,1.453248464501286,1.157167595470102e-05,1.171231708529089e-06,9.8799203184428
