expert_norm,total_var,var_along_expert,var_ortho_expert,direction_ratio
0.043826908,0.0031116614,0.00013038988,6.343131e-05,2.0556042
0.13261957,0.0024473283,7.987726e-05,5.0371298e-05,1.5857662
0.16078669,0.0013675389,4.5080636e-05,2.813741e-05,1.6021544
0.13241044,0.00092648674,1.6243715e-05,1.9366873e-05,0.8387328
0.09866974,0.0009742324,6.1273764e-05,1.9424651e-05,3.1544168
0.15024367,0.00075389864,3.127021e-05,1.5375073e-05,2.0338118
0.20268369,0.0013148177,3.044172e-05,2.7327149e-05,1.1139694
0.21453346,0.0009892765,2.0016862e-05,2.0622545e-05,0.97062534
0.16880302,0.00058121304,1.0973462e-05,1.2132757e-05,0.9044417
0.114033885,0.0004239445,1.7653476e-05,8.64449e-06,2.0421414
0.082317516,0.0006927744,5.2110365e-05,1.3631151e-05,3.82286
0.1195116,0.0007466954,1.9304074e-05,1.5476411e-05,1.2473143
0.11698819,0.0010293502,0.000114202274,1.9471232e-05,5.8651495
0.06834934,0.0007095799,4.5942277e-05,1.411995e-05,3.253691
0.19889686,0.0013723471,6.224176e-05,2.7874581e-05,2.2329137
0.1708596,0.0005877299,1.3563684e-05,1.2216303e-05,1.1102846
0.07585392,0.00054905895,5.0258666e-05,1.0612773e-05,4.7356324
0.058378637,0.00039593858,7.06468e-05,6.9211014e-06,10.207303
0.028691657,0.00023493168,6.999587e-06,4.849619e-06,1.4432975
0.060517147,0.00056771486,0.00017323994,8.393084e-06,20.64055
0.079471365,0.0017673911,0.0002207665,3.2906904e-05,6.7088
0.102335684,0.0029374724,0.00059314136,4.987938e-05,11.891491
0.15908827,0.0007677542,3.444985e-05,1.560222e-05,2.2079954
0.16575357,0.00076101255,2.2984403e-05,1.5702726e-05,1.4637113
0.14420658,0.00038911833,5.6476524e-06,8.158951e-06,0.6921948
0.077932954,0.00030643836,1.7552551e-05,6.1465066e-06,2.855649
0.16498232,0.00096775754,0.00022373539,1.583026e-05,14.133311
0.36149138,0.0019123079,0.00010813287,3.8386705e-05,2.8169281
0.48981637,0.0036215833,0.00019185484,7.297295e-05,2.629119
0.5462589,0.004697577,0.00045441923,9.027995e-05,5.03344
0.12163853,0.0027084784,0.00023643629,5.259664e-05,4.4952655
0.095602624,0.0023497061,9.944666e-05,4.787786e-05,2.0770864
0.08299657,0.0016510607,3.6236932e-05,3.4357952e-05,1.0546854
0.075858876,0.001081381,4.2477765e-05,2.2104325e-05,1.921686
0.122352846,0.0020302017,0.00053480145,3.1817024e-05,16.808605
0.2689908,0.0010999463,3.8695933e-05,2.2579794e-05,1.713734
0.3005105,0.002153745,0.00019542828,4.1666313e-05,4.6903076
0.29679486,0.0015441666,2.5080652e-05,3.232098e-05,0.7759844
0.20254292,0.003042107,0.00012923546,6.197599e-05,2.085247
0.2809761,0.0048342315,0.00038478602,9.466905e-05,4.064534
0.2550099,0.0053118067,0.00059525185,0.00010035223,5.9316196
0.2056432,0.0063329283,0.0023271933,8.52284e-05,27.305342
0.028583761,0.004981674,0.00077139976,8.95803e-05,8.611256
0.13975833,0.0016177616,0.00010422794,3.2202843e-05,3.2365968
0.19165583,0.0016007589,0.00014650675,3.0941537e-05,4.7349386
0.1847598,0.0020962234,0.00011679693,4.211546e-05,2.7732491
0.08412168,0.0012141359,8.3749925e-05,2.4050767e-05,3.4822
0.00871849,0.0019171175,9.657832e-05,3.8734877e-05,2.4933105
0.49517152,0.022809096,0.012858391,0.00021171712,60.733795
0.44055268,0.008506139,0.0018015323,0.0001426512,12.628923
0.2969731,0.00497142,0.0008299609,8.8116154e-05,9.418931
0.23875338,0.0077995793,0.0040027294,8.078404e-05,49.548454
0.2743563,0.011828567,0.004749778,0.00015061253,31.536386
0.43882227,0.009404795,0.0018440672,0.00016086656,11.463327
0.46973205,0.007181714,0.0005113263,0.00014192314,3.6028368
0.4518259,0.0013241183,2.1968955e-05,2.7705306e-05,0.7929483
0.30362067,0.0050212424,0.0011870669,8.15782e-05,14.551258
0.25804365,0.0051765987,0.0038980527,2.7203105e-05,143.29388
0.23747218,0.0026062212,0.00021182887,5.094452e-05,4.1580224
0.18113263,0.004960082,0.0006739556,9.1194175e-05,7.390328
0.14618266,0.0050363075,0.0033986552,3.4843666e-05,97.53984
0.14773414,0.0048648827,0.001008962,8.204087e-05,12.29827
0.1317532,0.0046804203,0.00030283103,9.3140196e-05,3.2513428
0.13179049,0.006502661,0.00023394133,0.00013337702,1.753984
0.16090469,0.0011658736,3.194936e-05,2.4126048e-05,1.3242627
0.1431965,0.00043454306,1.2466064e-05,8.980362e-06,1.3881317
0.12289298,0.00038905066,1.7211896e-05,7.911463e-06,2.1755366
0.077330254,0.00047668835,1.711022e-05,9.778258e-06,1.7498051
0.17975113,0.0035443828,0.0010004579,5.412606e-05,18.483816
0.22507994,0.0012773002,0.00010666941,2.4907038e-05,4.2826843
0.24129118,0.0059335954,0.0016265628,9.163899e-05,17.74966
0.20034534,0.0004044621,2.2460492e-05,8.127694e-06,2.763418
0.17240512,0.0016933847,0.00033095074,2.8987957e-05,11.416797
0.16339871,0.002116603,0.000380078,3.6947342e-05,10.286992
0.07517366,0.0008119072,0.00010810244,1.4974568e-05,7.2190204
0.14949718,0.0019100516,5.8074256e-05,3.9403774e-05,1.473821
0.12531172,0.0003836079,3.340614e-05,7.4511013e-06,4.4833226
0.11855442,0.0010154415,0.0001886349,1.759163e-05,10.722931
0.2374423,0.0008348938,4.0649218e-05,1.689882e-05,2.4054327
0.29912573,0.0015393225,8.022979e-05,3.1044525e-05,2.5843377
0.27369612,0.0004765609,1.2313137e-05,9.877612e-06,1.2465576
0.17265499,0.0002871002,6.7329293e-06,5.965261e-06,1.1286708
0.07176781,0.0002001134,5.6870695e-06,4.1367307e-06,1.3747407
0.21615149,0.0008630631,9.358616e-05,1.6371849e-05,5.7162504
0.3274509,0.0020047799,0.00026615264,3.6992067e-05,7.194838
0.32644376,0.0023173033,2.1397867e-05,4.884905e-05,0.43803972
0.1345727,0.0015336623,5.3481534e-05,3.1493208e-05,1.6981874
0.08553175,0.0018961609,2.5521726e-05,3.9800834e-05,0.64123434
0.088484004,0.00048060963,4.5248376e-05,9.263005e-06,4.8847957
0.07253305,0.0004327668,3.3036235e-05,8.504906e-06,3.8843281
0.089243926,0.0022388485,0.000376013,3.9634797e-05,9.4869175
0.11994917,0.0018462029,0.0004934396,2.8782197e-05,17.143858
0.13017139,0.0006789002,4.5177465e-05,1.3483463e-05,3.3505585
0.1345663,0.00057425187,5.003087e-06,1.2111676e-05,0.41307625
0.11461418,0.00021921686,6.24377e-06,4.5313423e-06,1.3778769
0.09725988,0.00050436665,1.3265965e-05,1.044895e-05,1.2695857
0.09908029,0.00089073397,7.427135e-05,1.7371545e-05,4.275436
0.08962719,0.0006373366,4.533691e-05,1.2595738e-05,3.5993564
0.0025653664,0.002235931,0.00015244962,4.4329394e-05,3.439011
0.15493055,0.0011913786,7.54965e-05,2.3742172e-05,3.1798346
0.14110702,0.00075743825,2.5480598e-05,1.5573567e-05,1.6361334
0.094692186,0.0003548849,6.9310986e-06,7.403272e-06,0.93620837
0.119616635,0.00037198377,1.772913e-05,7.5373327e-06,2.3521442
0.1934689,0.0024254182,6.5102024e-05,5.0219493e-05,1.2963471
0.26393992,0.0016978289,0.00032566246,2.9195031e-05,11.154684
0.24522054,0.00048415933,4.066279e-06,1.0214746e-05,0.3980754
0.13525249,0.0002758501,4.075012e-06,5.7824486e-06,0.70470864
0.115543604,0.0003428055,1.1965597e-05,7.0391466e-06,1.6998405
0.102069944,0.0006717441,5.643464e-05,1.3091691e-05,4.3106894
0.0951466,0.0003577687,2.0335461e-05,7.1794307e-06,2.832422
0.0055287424,4.443007e-05,3.3578493e-07,9.381763e-07,0.35787427
0.00628466,2.1927506e-05,7.9131024e-07,4.497063e-07,1.7592245
0.23358399,0.0046034064,0.0004769406,8.779715e-05,5.4322953
0.32768038,0.00317631,0.00013210221,6.477038e-05,2.0395436
0.54308015,0.0025858176,4.312743e-05,5.409979e-05,0.79718155
0.60537595,0.006039495,0.00052032137,0.00011742923,4.430932
0.52109784,0.003954135,0.000833969,6.638651e-05,12.562307
0.4071569,0.0025920165,0.00013826697,5.2207437e-05,2.6484103
0.44254482,0.0006199487,2.8731904e-06,1.3129266e-05,0.21883695
0.45966646,0.0030469613,0.0003011272,5.8422003e-05,5.154337
0.25669286,0.002317321,4.693661e-05,4.8306054e-05,0.9716487
0.14623575,0.0038085724,0.00023690014,7.5993026e-05,3.117389
0.18877025,0.00351726,0.0001652192,7.132002e-05,2.316586
0.16986029,0.0023108278,0.0002145539,4.4601573e-05,4.8104453
0.15921398,0.0025415148,0.00030226778,4.7643556e-05,6.344345
0.24188036,0.0018328452,3.44303e-05,3.8264145e-05,0.8998035
0.2874847,0.0039184596,0.0002990115,7.7009536e-05,3.8827803
0.31672508,0.0019585441,1.39523045e-05,4.1374296e-05,0.33722076
0.18269603,0.002882666,0.00013981367,5.835856e-05,2.3957655
0.16489321,0.0044718664,0.0003003572,8.8755514e-05,3.3840923
0.037368443,0.0046557584,9.348963e-05,9.7069555e-05,0.96311903
0.2470373,0.0049652094,0.00037886493,9.75818e-05,3.8825328
0.25476283,0.002412819,0.000111341964,4.89676e-05,2.273784
0.21783508,0.002040436,0.00011258295,4.101815e-05,2.744704
0.1160547,0.0018047476,4.7775462e-05,3.7382386e-05,1.2780173
0.0853638,0.0012568466,5.5759694e-05,2.555504e-05,2.1819365
0.075211175,0.0012963667,8.363685e-05,2.5802763e-05,3.2413785
0.080575675,0.0016876336,7.200001e-05,3.437518e-05,2.0945287
0.12642466,0.0016787589,4.9229482e-05,3.4670837e-05,1.4199064
0.1620427,0.0017905282,4.956411e-05,3.704179e-05,1.3380557
0.15621084,0.002127061,8.939867e-05,4.3354517e-05,2.0620337
0.12476857,0.002404728,0.00010786723,4.886938e-05,2.2072515
0.15079372,0.0022445587,8.320021e-05,4.598635e-05,1.8092332
0.13404278,0.0030884836,0.000114286995,6.328078e-05,1.8060273
0.07822883,0.0028247032,9.574492e-05,5.8062946e-05,1.6489822
0.004537479,0.0026231152,6.829644e-05,5.4357846e-05,1.2564205
0.1676016,0.002424764,0.00012406133,4.8951122e-05,2.5343869
0.15481281,0.0023779732,5.9504782e-05,4.9329115e-05,1.2062788
0.13046321,0.0018327527,9.466811e-05,3.6980524e-05,2.5599382
0.14547023,0.003054421,0.00026998064,5.924341e-05,4.557134
0.17957243,0.004830555,0.0011043663,7.928061e-05,13.929823
0.1899715,0.005653017,0.001101277,9.684554e-05,11.371466
0.14477752,0.0016282066,4.7587495e-05,3.3630193e-05,1.4150188
0.11073633,0.0013936386,5.4305237e-05,2.8496455e-05,1.9056772
0.10290155,0.0019215957,0.000107667256,3.8594222e-05,2.7897177
0.108504996,0.0029843082,7.876821e-05,6.182e-05,1.274152
0.12935294,0.0031337172,0.00010493173,6.444225e-05,1.6283039
0.19209573,0.034270972,0.01694913,0.00036854984,45.988697
0.16930808,0.00945742,0.0032468035,0.00013214076,24.570776
0.14703451,0.0035428628,0.0007812862,5.875695e-05,13.296894
0.14157507,0.005608337,0.0020579305,7.554056e-05,27.242683
0.13726482,0.0062155193,0.00045647955,0.00012253276,3.7253644
0.13227423,0.009289761,0.0012633514,0.00017077469,7.3977633
0.114392914,0.012478087,0.0038827553,0.00018287939,21.231222
0.11093796,0.0023625824,0.00016301063,4.67994e-05,3.4831705
0.10125808,0.0018415421,0.00016444542,3.5682908e-05,4.608508
0.09416332,0.006746133,0.002416772,9.211407e-05,26.236702
0.072069466,0.0057017524,0.00052260247,0.000110194684,4.7425337
0.06457174,0.014237175,0.0030468,0.0002380931,12.796669
0.05307952,0.0050100344,0.0017571689,6.9209906e-05,25.388943
0.04675677,0.007316383,0.0021228692,0.000110500296,19.211418
0.034903117,0.0064144502,0.00042266783,0.00012748473,3.3154361
0.03107815,0.008219753,3.162152e-05,0.00017421557,0.18150789
0.23731443,0.0048065297,0.00030260297,9.5828225e-05,3.157761
0.25211352,0.002686728,0.00013105237,5.4376076e-05,2.4101064
0.20672679,0.0034564948,0.00032865492,6.654979e-05,4.938474
0.25845668,0.002502689,5.9736532e-05,5.1977713e-05,1.1492698
0.37391096,0.0023170847,3.3209482e-05,4.8593087e-05,0.6834185
0.3811963,0.0032337497,0.00011165428,6.6427565e-05,1.68084
0.251103,0.0033624112,0.00031862332,6.476144e-05,4.919946
0.17926463,0.0034195948,0.00038328528,6.460233e-05,5.9329853
0.16586308,0.004502731,0.00036545316,8.8027184e-05,4.1515894
0.1193153,0.000596,3.098012e-05,1.20217e-05,2.5769951
0.09478036,0.0014584209,0.0001252122,2.8366141e-05,4.4141273
0.052616086,0.0008458992,4.145479e-05,1.7115839e-05,2.4219992
0.121861495,0.0021954286,0.00044275154,3.7291e-05,11.872848
0.17673893,0.005722246,0.0007834114,0.00010508159,7.4552603
0.22490427,0.008360412,0.00015591901,0.00017456367,0.8931923
0.23445235,0.0044100746,3.417449e-05,9.310426e-05,0.3670557
0.14728075,0.0018102739,9.9261735e-05,3.640451e-05,2.7266254
0.15764034,0.0016634094,6.5695844e-05,3.3993907e-05,1.9325714
0.11321438,0.0015658836,5.694665e-05,3.2105043e-05,1.7737548
0.14601852,0.0016123926,4.057704e-05,3.3442884e-05,1.21332
0.21053627,0.0024619582,0.00021622637,4.778153e-05,4.5253034
0.2168459,0.0023874806,0.0003529638,4.328759e-05,8.153908
0.18250646,0.0017648384,0.0001210617,3.497397e-05,3.4614701
0.08289025,0.0038374234,0.00059488934,6.8990084e-05,8.622811
0.16640948,0.0053834547,0.00066163746,0.000100464196,6.585797
0.18596204,0.0052819606,0.00023118111,0.00010746339,2.1512525
0.16371037,0.0034965917,0.00018670018,7.042322e-05,2.651113
0.04600167,0.0028970563,4.81346e-05,6.061535e-05,0.79409784
0.13303894,0.0015941305,5.146652e-05,3.2822638e-05,1.5680143
0.12040462,0.001660773,4.1445226e-05,3.445378e-05,1.202919
0.0976897,0.0007548464,1.8377268e-05,1.5669555e-05,1.1727934
0.10204564,0.0017750327,0.00021226391,3.3250402e-05,6.383781
0.23506454,0.0018239964,0.00014116877,3.5804846e-05,3.9427173
0.26139742,0.00249252,7.620637e-05,5.1410927e-05,1.4822963
0.22428972,0.0025266514,0.0002508883,4.842049e-05,5.1814384
0.12324941,0.0015185344,0.00010655885,3.004203e-05,3.5469804
0.4407297,0.0031024646,0.00047081156,5.599262e-05,8.4084425
0.2236473,0.0010114876,0.00016749698,1.7957247e-05,9.327491
0.14147402,0.0014117801,7.3484705e-05,2.8474371e-05,2.5807223
0.17795451,0.0016493003,7.7841956e-05,3.3435284e-05,2.3281312
0.25221202,0.001992469,9.6752236e-05,4.03344e-05,2.3987465
0.22691852,0.0025140145,0.00023213123,4.8550708e-05,4.7812023
0.14829795,0.0021775365,0.00016600764,4.279849e-05,3.8788111
0.44159442,0.020429354,0.012907979,0.00016002926,80.660065
0.3645178,0.0064833406,0.00026952813,0.00013220878,2.0386539
0.367351,0.00807777,0.0007415882,0.00015608897,4.7510576
0.32736325,0.0054881107,0.002091795,7.226204e-05,28.947315
0.27978107,0.012847975,0.001564773,0.00024006813,6.5180345
0.27814826,0.011372426,0.0058221105,0.00011809181,49.301517
0.35949716,0.0073418533,0.0010989172,0.00013282843,8.273202
0.43292522,0.020742735,0.004262194,0.00035064982,12.155127
0.48299474,0.013650761,0.003491526,0.00021615395,16.152952
0.36409408,0.0051090005,0.003506737,3.409071e-05,102.86459
0.385318,0.0028787113,9.754243e-05,5.9173803e-05,1.6484028
0.36969438,0.0040583666,0.00030357242,7.9889236e-05,3.7999115
0.35426995,0.013963499,0.010454931,7.465038e-05,140.05176
0.36818507,0.003857146,0.000692054,6.7342386e-05,10.276632
0.2617596,0.00664245,0.0002884614,0.00013519125,2.1337266
0.15504344,0.004627341,0.00019014707,9.440838e-05,2.0140889
0.1726511,0.0065349094,0.00021942207,0.00013437208,1.6329427
0.15885432,0.0020176452,0.00011389323,4.050536e-05,2.8117993
0.100287154,0.0017347343,3.9427316e-05,3.607036e-05,1.093064
0.082476124,0.001245433,4.641977e-05,2.5510919e-05,1.8195969
0.08779242,0.0010349544,6.0623464e-05,2.0730447e-05,2.9243543
0.09162854,0.0010475267,4.181277e-05,2.139817e-05,1.9540259
0.098303005,0.0011082981,3.8031532e-05,2.277163e-05,1.6701205
0.0919524,0.0012588695,0.00012847314,2.4050987e-05,5.341677
0.06636322,0.0017719734,7.420002e-05,3.612284e-05,2.054097
0.16569656,0.0025004684,0.00016677512,4.965305e-05,3.3588026
0.19849025,0.003513054,0.00018604157,7.07875e-05,2.628166
0.219864,0.0061598676,0.00017791885,0.0001272755,1.3979021
0.17201386,0.008954863,0.00038036655,0.00018243611,2.084929
0.47643432,0.017371919,0.010234862,0.00015185229,67.40007
0.4038122,0.0078055486,0.000311363,0.00015945076,1.9527206
0.310917,0.00547378,0.0002566599,0.000111002555,2.312196
0.23193513,0.006171141,0.0010416129,0.00010913889,9.543912
0.18960592,0.010913481,0.003086123,0.00016653954,18.53086
0.22259031,0.008354036,0.0010096923,0.00015626263,6.4615045
0.4289005,0.017795539,0.004997366,0.00027230155,18.352318
0.4582561,0.014118715,0.003045838,0.00023559312,12.928377
0.4100822,0.0025643369,5.841854e-05,5.331741e-05,1.0956727
0.3028212,0.005184265,0.00029835245,0.00010395559,2.8699963
0.22644176,0.0057405015,0.002437956,7.026693e-05,34.695587
0.21459739,0.007635086,0.0042254333,7.25458e-05,58.24496
0.1732128,0.0031803995,0.00039337596,5.9298374e-05,6.6338296
0.13710402,0.0047748312,0.0007670602,8.527173e-05,8.99547
0.10338081,0.0017914155,0.00028894062,3.196755e-05,9.038532
0.11645158,0.002864486,1.5772592e-05,6.0610924e-05,0.26022646
